 Title="Hydrodynamic"
 variables="i","j","b"
 zone t="zone number-           1",i=          74,j=          22
 f=point
           1           1 -0.3586957    
           2           1 -0.3423913    
           3           1 -0.3260870    
           4           1 -0.3097826    
           5           1 -0.2934783    
           6           1 -0.2771739    
           7           1 -0.2608696    
           8           1 -0.2445652    
           9           1 -0.2282609    
          10           1 -0.2119565    
          11           1 -0.1956522    
          12           1 -0.1793478    
          13           1 -0.1630435    
          14           1 -0.1467391    
          15           1 -0.1304348    
          16           1 -0.1141304    
          17           1 -9.7826086E-02
          18           1 -8.1521742E-02
          19           1 -6.5217391E-02
          20           1 -4.8913043E-02
          21           1 -3.2608695E-02
          22           1 -1.6304348E-02
          23           1  0.0000000E+00
          24           1  1.1879604E-02
          25           1  1.7843584E-02
          26           1  2.3836359E-02
          27           1  2.9867165E-02
          28           1  3.5944935E-02
          29           1  4.2078219E-02
          30           1  4.8275124E-02
          31           1  5.4543242E-02
          32           1  6.0889594E-02
          33           1  6.7320570E-02
          34           1  7.3841877E-02
          35           1  8.0458499E-02
          36           1  8.7174654E-02
          37           1  9.3993738E-02
          38           1  0.1009184    
          39           1  0.1079502    
          40           1  0.1150902    
          41           1  0.1223384    
          42           1  0.1296937    
          43           1  0.1371547    
          44           1  0.1447185    
          45           1  0.1523819    
          46           1  0.1601406    
          47           1  0.1679896    
          48           1  0.1759232    
          49           1  0.1839351    
          50           1  0.1920182    
          51           1  0.2001649    
          52           1  0.2083672    
          53           1  0.2166164    
          54           1  0.2249036    
          55           1  0.2332196    
          56           1  0.2415550    
          57           1  0.2499000    
          58           1  0.2550000    
          59           1  0.2550000    
          60           1  0.2550000    
          61           1  0.2550000    
          62           1  0.2550000    
          63           1  0.2550000    
          64           1  0.2550000    
          65           1  0.2550000    
          66           1  0.2550000    
          67           1  0.2550000    
          68           1  0.2550000    
          69           1  0.2550000    
          70           1  0.2550000    
          71           1  0.2550000    
          72           1  0.2550000    
          73           1  0.2550000    
          74           1  0.2550000    
           1           2 -0.3586957    
           2           2 -0.3423913    
           3           2 -0.3260870    
           4           2 -0.3097826    
           5           2 -0.2934783    
           6           2 -0.2771739    
           7           2 -0.2608696    
           8           2 -0.2445652    
           9           2 -0.2282609    
          10           2 -0.2119565    
          11           2 -0.1956522    
          12           2 -0.1793478    
          13           2 -0.1630435    
          14           2 -0.1467391    
          15           2 -0.1304348    
          16           2 -0.1141304    
          17           2 -9.7826086E-02
          18           2 -8.1521742E-02
          19           2 -6.5217391E-02
          20           2 -4.8913043E-02
          21           2 -3.2608695E-02
          22           2 -1.6304348E-02
          23           2  0.0000000E+00
          24           2  9.5916679E-03
          25           2  1.4434724E-02
          26           2  1.9334022E-02
          27           2  2.4307603E-02
          28           2  2.9372906E-02
          29           2  3.4546640E-02
          30           2  3.9844636E-02
          31           2  4.5281719E-02
          32           2  5.0871607E-02
          33           2  5.6626778E-02
          34           2  6.2558383E-02
          35           2  6.8676144E-02
          36           2  7.4988306E-02
          37           2  8.1501514E-02
          38           2  8.8220835E-02
          39           2  9.5149644E-02
          40           2  0.1022896    
          41           2  0.1096408    
          42           2  0.1172015    
          43           2  0.1249683    
          44           2  0.1329361    
          45           2  0.1410984    
          46           2  0.1494468    
          47           2  0.1579716    
          48           2  0.1666617    
          49           2  0.1755046    
          50           2  0.1844866    
          51           2  0.1935929    
          52           2  0.2028076    
          53           2  0.2121140    
          54           2  0.2214947    
          55           2  0.2309317    
          56           2  0.2404064    
          57           2  0.2499000    
          58           2  0.2550000    
          59           2  0.2550000    
          60           2  0.2550000    
          61           2  0.2550000    
          62           2  0.2550000    
          63           2  0.2550000    
          64           2  0.2550000    
          65           2  0.2550000    
          66           2  0.2550000    
          67           2  0.2550000    
          68           2  0.2550000    
          69           2  0.2550000    
          70           2  0.2550000    
          71           2  0.2550000    
          72           2  0.2550000    
          73           2  0.2550000    
          74           2  0.2550000    
           1           3 -0.3586957    
           2           3 -0.3423913    
           3           3 -0.3260870    
           4           3 -0.3097826    
           5           3 -0.2934783    
           6           3 -0.2771739    
           7           3 -0.2608696    
           8           3 -0.2445652    
           9           3 -0.2282609    
          10           3 -0.2119565    
          11           3 -0.1956522    
          12           3 -0.1793478    
          13           3 -0.1630435    
          14           3 -0.1467391    
          15           3 -0.1304348    
          16           3 -0.1141304    
          17           3 -9.7826086E-02
          18           3 -8.1521742E-02
          19           3 -6.5217391E-02
          20           3 -4.8913043E-02
          21           3 -3.2608695E-02
          22           3 -1.6304348E-02
          23           3  0.0000000E+00
          24           3  7.5233835E-03
          25           3  1.1353130E-02
          26           3  1.5263930E-02
          27           3  1.9281782E-02
          28           3  2.3431825E-02
          29           3  2.7738128E-02
          30           3  3.2223511E-02
          31           3  3.6909346E-02
          32           3  4.1815393E-02
          33           3  4.6959639E-02
          34           3  5.2358150E-02
          35           3  5.8024950E-02
          36           3  6.3971899E-02
          37           3  7.0208602E-02
          38           3  7.6742336E-02
          39           3  8.3577976E-02
          40           3  9.0717971E-02
          41           3  9.8162331E-02
          42           3  0.1059086    
          43           3  0.1139519    
          44           3  0.1222850    
          45           3  0.1308981    
          46           3  0.1397796    
          47           3  0.1489154    
          48           3  0.1582894    
          49           3  0.1678835    
          50           3  0.1776781    
          51           3  0.1876518    
          52           3  0.1977818    
          53           3  0.2080439    
          54           3  0.2184131    
          55           3  0.2288634    
          56           3  0.2393681    
          57           3  0.2499000    
          58           3  0.2550000    
          59           3  0.2550000    
          60           3  0.2550000    
          61           3  0.2550000    
          62           3  0.2550000    
          63           3  0.2550000    
          64           3  0.2550000    
          65           3  0.2550000    
          66           3  0.2550000    
          67           3  0.2550000    
          68           3  0.2550000    
          69           3  0.2550000    
          70           3  0.2550000    
          71           3  0.2550000    
          72           3  0.2550000    
          73           3  0.2550000    
          74           3  0.2550000    
           1           4 -0.3586957    
           2           4 -0.3423913    
           3           4 -0.3260870    
           4           4 -0.3097826    
           5           4 -0.2934783    
           6           4 -0.2771739    
           7           4 -0.2608696    
           8           4 -0.2445652    
           9           4 -0.2282609    
          10           4 -0.2119565    
          11           4 -0.1956522    
          12           4 -0.1793478    
          13           4 -0.1630435    
          14           4 -0.1467391    
          15           4 -0.1304348    
          16           4 -0.1141304    
          17           4 -9.7826086E-02
          18           4 -8.1521742E-02
          19           4 -6.5217391E-02
          20           4 -4.8913043E-02
          21           4 -3.2608695E-02
          22           4 -1.6304348E-02
          23           4  0.0000000E+00
          24           4  5.7716523E-03
          25           4  8.7431781E-03
          26           4  1.1816770E-02
          27           4  1.5025169E-02
